8.8800	8.923	-0.001	1275.02	18.0						
8.9000	8.922	-0.001	1277.23	18.0						
8.9200	8.921	-0.001	1279.42	18.0						
8.9400	8.921	-0.001	1281.63	18.0						
8.9600	8.920	-0.001	1283.83	18.0						
8.9800	8.919	-0.001	1286.02	18.0						
9.0000	8.919	-0.001	1288.22	18.0						
9.0200	8.918	-0.001	1290.43	18.0						
9.0400	8.917	-0.001	1292.62	18.0						
9.0600	8.916	-0.001	1294.82	18.0						
9.0800	8.916	-0.001	1297.03	18.0						
9.1000	8.915	-0.001	1299.21	18.0						
9.1200	8.914	-0.001	1301.41	18.0						
9.1400	8.914	-0.001	1303.62	18.0						
9.1600	8.913	-0.001	1305.81	18.0						
9.1800	8.912	-0.001	1308.01	18.0						
9.2000	8.911	-0.001	1310.21	18.0						
9.2200	8.911	-0.001	1312.41	18.0						
9.2400	8.910	-0.001	1314.61	18.0						
9.2600	8.910	-0.001	1316.81	18.0						
9.2800	8.909	-0.001	1319.01	18.0						
9.3000	8.908	-0.001	1321.21	18.0						
9.3200	8.907	-0.001	1323.41	18.0						
9.3400	8.907	-0.001	1325.60	18.0						
9.3600	8.906	-0.001	1327.91	18.0						
9.3800	8.906	-0.001	1330.10	18.0						
9.4000	8.905	-0.001	1332.30	18.0						
9.4200	8.904	-0.001	1334.51	18.0						
9.4400	8.904	-0.001	1336.70	18.0						
9.4600	8.903	-0.001	1338.90	18.0						
9.4800	8.902	-0.001	1341.10	18.0						
9.5000	8.902	0.000	1343.30	18.0						
9.5200	8.901	-0.001	1345.50	18.0						
9.5400	8.900	-0.001	1347.70	18.0						
9.5600	8.900	-0.001	1349.90	18.0						
9.5800	8.899	-0.001	1352.09	18.0						
9.6000	8.898	-0.001	1354.30	18.0						
9.6200	8.898	-0.001	1356.49	18.0						
9.6400	8.897	-0.001	1358.69	18.0						
9.6600	8.896	-0.001	1360.90	18.0						
9.6800	8.896	0.000	1363.09	18.0						
9.7000	8.895	-0.001	1365.29	18.0						
9.7200	8.895	-0.001	1367.49	18.0						
9.7400	8.894	-0.001	1369.69	18.0						
9.7600	8.893	-0.001	1371.89	18.0						
9.7800	8.893	-0.001	1374.09	18.0						
9.8000	8.892	-0.001	1376.29	18.0						
9.8200	8.891	-0.001	1378.48	18.0						
9.8400	8.891	-0.001	1380.69	18.0						
9.8600	8.890	-0.001	1382.88	18.0						
9.8800	8.890	-0.001	1385.08	18.0						
9.9000	8.889	-0.001	1387.29	18.0						
9.9200	8.888	-0.001	1389.48	18.0						
9.9400	8.888	-0.001	1391.68	18.0						
9.9600	8.887	0.000	1393.88	18.0						
9.9800	8.886	-0.001	1396.08	18.0						
10.0000	8.886	-0.001	1398.38	18.0						
10.0200	8.885	-0.001	1400.58	18.0						
10.0400	8.884	0.000	1402.78	18.0						
10.0600	8.884	-0.001	1405.08	18.0						
10.0800	8.883	-0.001	1407.28	18.0						
10.1000	8.883	-0.001	1409.57	18.0						
10.1200	8.882	-0.001	1411.77	18.0						
10.1400	8.881	-0.001	1413.98	18.0						
10.1600	8.881	-0.001	1416.17	18.0						
10.1800	8.880	-0.001	1418.37	18.0						
10.2000	8.880	0.000	1420.57	18.0						
10.2200	8.879	-0.001	1422.77	18.0						
10.2400	8.878	0.000	1424.97	18.0						
10.2600	8.878	-0.001	1427.17	18.0						
10.2800	8.877	-0.001	1429.37	18.0						
10.3000	8.877	0.000	1431.67	18.0						
10.3200	8.876	-0.001	1433.87	18.0						
10.3400	8.875	-0.001	1436.06	18.0						
10.3600	8.875	-0.001	1438.27	18.0						
10.3800	8.874	-0.001	1440.46	18.0						
10.4000	8.874	-0.001	1442.66	18.0						
10.4200	8.873	-0.001	1444.86	18.0						
10.4400	8.872	-0.001	1447.06	18.0						
10.4600	8.872	-0.001	1449.26	18.0						
10.4800	8.871	-0.001	1451.46	18.0						
10.5000	8.871	0.000	1453.66	18.0						
10.5200	8.870	-0.001	1455.86	18.0						
